CensusID,CensusName,MedianIncomeByPlaceofBirth,MedianIncome,TotalPopulation,AvgPopulation,Population5M,Population45M,Population4M,Population35M,Population3M
1400000US36011040600,"Census Tract 406, Cayuga County, New York",40287.0000,81750.0000,3518.0000,3572,64713.0000,64713.0000,55290.0000,46897.0000,24382.0000
1400000US36081075702,"Census Tract 757.02, Queens County, New York",58175.0000,93484.0000,4178.0000,4033,2301360.0000,1988561.0000,1709966.0000,1386252.0000,1119290.0000
1400000US36081079000,"Census Tract 790, Queens County, New York",26280.0000,56979.0000,2884.0000,2799,1406850.0000,1157751.0000,977233.0000,765681.0000,611153.0000
1400000US36081081800,"Census Tract 818, Queens County, New York",25227.0000,68148.0000,3908.0000,4542,1441860.0000,1192409.0000,958191.0000,761376.0000,603428.0000
1400000US36081086100,"Census Tract 861, Queens County, New York",23438.0000,39677.0000,2082.0000,2168,1782731.0000,1436397.0000,1185712.0000,1020066.0000,748688.0000
1400000US36081093900,"Census Tract 939, Queens County, New York",33031.0000,73796.0000,5042.0000,4913,2130595.0000,1621217.0000,1212971.0000,877173.0000,558694.0000
1400000US36081099801,"Census Tract 998.01, Queens County, New York",31865.0000,68252.0000,8230.0000,7876,315649.0000,243651.0000,200020.0000,162593.0000,157509.0000
1400000US36081103202,"Census Tract 1032.02, Queens County, New York",22122.0000,52331.0000,8014.0000,7834,404233.0000,300029.0000,230344.0000,195525.0000,165373.0000
1400000US36081114100,"Census Tract 1141, Queens County, New York",37738.0000,120347.0000,2469.0000,2427,1452961.0000,1171708.0000,872759.0000,600874.0000,443811.0000
1400000US36081119100,"Census Tract 1191, Queens County, New York",25564.0000,44444.0000,3314.0000,3333,1705864.0000,1415050.0000,1149178.0000,907924.0000,642664.0000
1400000US36081122300,"Census Tract 1223, Queens County, New York",26470.0000,68246.0000,3670.0000,4043,1879942.0000,1635341.0000,1388487.0000,1071121.0000,802665.0000
1400000US36081133900,"Census Tract 1339, Queens County, New York",42717.0000,109896.0000,1322.0000,1330,1862899.0000,1611159.0000,1318447.0000,1068380.0000,794096.0000
1400000US36081143500,"Census Tract 1435, Queens County, New York",37449.0000,74286.0000,2246.0000,2235,1367714.0000,1115412.0000,861949.0000,761531.0000,586698.0000
1400000US36081147900,"Census Tract 1479, Queens County, New York",36060.0000,84196.0000,4898.0000,4821,971781.0000,817339.0000,612027.0000,438824.0000,323953.0000
1400000US36081157101,"Census Tract 1571.01, Queens County, New York",36510.0000,84096.0000,8468.0000,8310,1083857.0000,881086.0000,694871.0000,536904.0000,427375.0000
1400000US36081161700,"Census Tract 1617, Queens County, New York",40168.0000,92375.0000,4806.0000,4436,1127041.0000,917465.0000,728025.0000,580884.0000,459317.0000
1400000US36083040200,"Census Tract 402, Rensselaer County, New York",24029.0000,33722.0000,4561.0000,4627,151406.0000,145102.0000,128255.0000,95762.0000,91902.0000
1400000US36083052402,"Census Tract 524.02, Rensselaer County, New York",33864.0000,110000.0000,2371.0000,2353,111830.0000,89302.0000,63681.0000,51252.0000,34909.0000
1400000US36013030800,"Census Tract 308, Chautauqua County, New York",22593.0000,44893.0000,4199.0000,4429,58849.0000,58849.0000,58849.0000,54985.0000,54985.0000
1400000US36013037400,"Census Tract 374, Chautauqua County, New York",25607.0000,47643.0000,3963.0000,3864,13915.0000,13915.0000,13915.0000,8833.0000,8833.0000
1400000US36019101100,"Census Tract 1011, Clinton County, New York",2860.0000,-666666666.0000,2697.0000,2744,53229.0000,49367.0000,42357.0000,36838.0000,36838.0000
1400000US36021000100,"Census Tract 1, Columbia County, New York",33735.0000,54315.0000,2367.0000,2367,17296.0000,14810.0000,14810.0000,14810.0000,14810.0000
1400000US36021001600,"Census Tract 16, Columbia County, New York",32966.0000,69333.0000,3522.0000,3547,9566.0000,9566.0000,9566.0000,8148.0000,3547.0000
1400000US36023970800,"Census Tract 9708, Cortland County, New York",4068.0000,-666666666.0000,2550.0000,2513,46202.0000,46202.0000,46202.0000,37329.0000,37329.0000
1400000US36027020004,"Census Tract 200.04, Dutchess County, New York",46591.0000,113092.0000,2732.0000,2790,49060.0000,43588.0000,38187.0000,25515.0000,25515.0000
1400000US36027080202,"Census Tract 802.02, Dutchess County, New York",45134.0000,110694.0000,2741.0000,2741,105945.0000,75978.0000,70452.0000,55382.0000,34241.0000
1400000US36027140602,"Census Tract 1406.02, Dutchess County, New York",35966.0000,81875.0000,2877.0000,2795,134477.0000,100178.0000,96169.0000,76963.0000,51952.0000
1400000US36029000200,"Census Tract 2, Erie County, New York",21725.0000,31682.0000,4086.0000,4146,282238.0000,244184.0000,205077.0000,158321.0000,128263.0000
1400000US36083052603,"Census Tract 526.03, Rensselaer County, New York",38508.0000,68906.0000,2906.0000,2894,14808.0000,14808.0000,9044.0000,9044.0000,6677.0000
1400000US36085003600,"Census Tract 36, Richmond County, New York",32351.0000,70573.0000,2769.0000,2589,975623.0000,797651.0000,574794.0000,401454.0000,281254.0000
1400000US36085009700,"Census Tract 97, Richmond County, New York",38851.0000,70985.0000,4526.0000,4396,665311.0000,541593.0000,423540.0000,326045.0000,297326.0000
1400000US36085013302,"Census Tract 133.02, Richmond County, New York",27835.0000,39965.0000,2835.0000,3027,595161.0000,492540.0000,417559.0000,356814.0000,290386.0000
1400000US36085017008,"Census Tract 170.08, Richmond County, New York",36280.0000,78750.0000,7720.0000,7560,413842.0000,349422.0000,315315.0000,230155.0000,208762.0000
1400000US36085021300,"Census Tract 213, Richmond County, New York",30666.0000,61726.0000,5119.0000,4768,601194.0000,489847.0000,428229.0000,356525.0000,296211.0000
1400000US36085025100,"Census Tract 251, Richmond County, New York",35180.0000,100152.0000,6220.0000,6201,599914.0000,516194.0000,447730.0000,381812.0000,270557.0000
1400000US36085031901,"Census Tract 319.01, Richmond County, New York",12697.0000,9053.0000,2737.0000,2564,653835.0000,531398.0000,415395.0000,316134.0000,274465.0000
1400000US36087011401,"Census Tract 114.01, Rockland County, New York",53970.0000,126397.0000,4324.0000,4087,265714.0000,243036.0000,226904.0000,181745.0000,165158.0000
1400000US36087011506,"Census Tract 115.06, Rockland County, New York",14621.0000,24708.0000,5267.0000,5079,249181.0000,233454.0000,205838.0000,189852.0000,158974.0000
1400000US36087012000,"Census Tract 120, Rockland County, New York",45547.0000,87500.0000,3764.0000,3932,215410.0000,189017.0000,154245.0000,125574.0000,88808.0000
1400000US36087013001,"Census Tract 130.01, Rockland County, New York",30811.0000,121750.0000,2897.0000,2879,245397.0000,194072.0000,146046.0000,131334.0000,101352.0000
1400000US36089491600,"Census Tract 4916, St. Lawrence County, New York",21889.0000,38136.0000,2154.0000,2222,19430.0000,19430.0000,19430.0000,19430.0000,19430.0000
1400000US36091061404,"Census Tract 614.04, Saratoga County, New York",44613.0000,87813.0000,2816.0000,2820,61247.0000,57712.0000,46755.0000,46755.0000,29327.0000
1400000US36029001700,"Census Tract 17, Erie County, New York",15244.0000,17237.0000,1677.0000,1730,350887.0000,310192.0000,261358.0000,224836.0000,178212.0000
1400000US36029002900,"Census Tract 29, Erie County, New York",16525.0000,24071.0000,1878.0000,1938,421814.0000,394588.0000,349183.0000,282058.0000,199118.0000
1400000US36029003600,"Census Tract 36, Erie County, New York",15242.0000,24157.0000,2699.0000,2847,447381.0000,392720.0000,362587.0000,297730.0000,224838.0000
1400000US36029004300,"Census Tract 43, Erie County, New York",22380.0000,41795.0000,6195.0000,5869,450785.0000,401674.0000,335906.0000,279053.0000,215662.0000
1400000US36029005700,"Census Tract 57, Erie County, New York",15174.0000,19938.0000,2867.0000,2616,325229.0000,280191.0000,250447.0000,193281.0000,162254.0000
1400000US36029005801,"Census Tract 58.01, Erie County, New York",18960.0000,26722.0000,3556.0000,3392,325636.0000,267723.0000,229897.0000,190844.0000,120527.0000
1400000US36029006602,"Census Tract 66.02, Erie County, New York",32163.0000,49625.0000,2412.0000,2381,374758.0000,325755.0000,293905.0000,245081.0000,195100.0000
1400000US36029007800,"Census Tract 78, Erie County, New York",29141.0000,54535.0000,5208.0000,5128,259083.0000,223697.0000,187732.0000,147474.0000,105792.0000
1400000US36029008600,"Census Tract 86, Erie County, New York",36549.0000,61207.0000,4559.0000,4570,399472.0000,347603.0000,315690.0000,242087.0000,206815.0000
1400000US36029009200,"Census Tract 92, Erie County, New York",24001.0000,37244.0000,3980.0000,3882,391177.0000,338632.0000,296501.0000,224882.0000,183544.0000
1400000US36029010201,"Census Tract 102.01, Erie County, New York",42411.0000,62324.0000,2816.0000,2857,428529.0000,348588.0000,294249.0000,263409.0000,189360.0000
1400000US36029010807,"Census Tract 108.07, Erie County, New York",26568.0000,49821.0000,5040.0000,5171,252196.0000,197090.0000,160773.0000,128340.0000,93989.0000
1400000US36029012400,"Census Tract 124, Erie County, New York",17173.0000,26442.0000,1964.0000,2133,181842.0000,158932.0000,122649.0000,110699.0000,85996.0000
1400000US36029014400,"Census Tract 144, Erie County, New York",29773.0000,44398.0000,4060.0000,4040,172614.0000,138645.0000,124910.0000,112690.0000,80871.0000
1400000US36091062406,"Census Tract 624.06, Saratoga County, New York",39444.0000,75324.0000,3916.0000,3618,114431.0000,109277.0000,91136.0000,68827.0000,54011.0000
1400000US36093020102,"Census Tract 201.02, Schenectady County, New York",21943.0000,42691.0000,3167.0000,2757,189605.0000,160122.0000,148187.0000,136108.0000,131928.0000
1400000US36093032502,"Census Tract 325.02, Schenectady County, New York",32432.0000,75391.0000,3270.0000,3481,102051.0000,84529.0000,66599.0000,61800.0000,59048.0000
1400000US36093033200,"Census Tract 332, Schenectady County, New York",28098.0000,53516.0000,3326.0000,3220,164161.0000,154545.0000,154545.0000,152692.0000,130716.0000
1400000US36099950500,"Census Tract 9505, Seneca County, New York",26052.0000,53417.0000,3858.0000,3806,34871.0000,32964.0000,19276.0000,16751.0000,16751.0000
1400000US36101960700,"Census Tract 9607, Steuben County, New York",21049.0000,42273.0000,3021.0000,3066,22291.0000,22291.0000,22291.0000,18979.0000,18979.0000
1400000US36101960900,"Census Tract 9609, Steuben County, New York",19514.0000,35288.0000,2213.0000,2301,22291.0000,22291.0000,22291.0000,22291.0000,16153.0000
1400000US36101961700,"Census Tract 9617, Steuben County, New York",26604.0000,46853.0000,3319.0000,3336,20370.0000,20370.0000,20370.0000,16047.0000,3336.0000
1400000US36103110200,"Census Tract 1102, Suffolk County, New York",56152.0000,107917.0000,4979.0000,4972,163105.0000,130281.0000,100396.0000,90924.0000,81038.0000
1400000US36103111504,"Census Tract 1115.04, Suffolk County, New York",57868.0000,114861.0000,1525.0000,1413,253020.0000,234440.0000,208314.0000,167544.0000,137559.0000
1400000US36103111803,"Census Tract 1118.03, Suffolk County, New York",47145.0000,157240.0000,2933.0000,2807,261685.0000,199231.0000,184011.0000,155497.0000,127995.0000
1400000US36103122403,"Census Tract 1224.03, Suffolk County, New York",37566.0000,90000.0000,2351.0000,2213,390249.0000,327762.0000,250003.0000,187685.0000,154684.0000
1400000US36103123102,"Census Tract 1231.02, Suffolk County, New York",43889.0000,104453.0000,3996.0000,3866,353071.0000,309184.0000,272681.0000,231572.0000,206747.0000
1400000US36103123900,"Census Tract 1239, Suffolk County, New York",30973.0000,79688.0000,5668.0000,5463,365170.0000,317116.0000,282144.0000,229055.0000,189085.0000
1400000US36029016600,"Census Tract 166, Erie County, New York",17735.0000,25684.0000,2802.0000,2692,410649.0000,339050.0000,292722.0000,253557.0000,202771.0000
1400000US36033950100,"Census Tract 9501, Franklin County, New York",27473.0000,52143.0000,4529.0000,4543,9668.0000,4543.0000,4543.0000,4543.0000,4543.0000
1400000US36035971100,"Census Tract 9711, Fulton County, New York",21268.0000,28846.0000,2370.0000,2387,32174.0000,32174.0000,32174.0000,32174.0000,26840.0000
1400000US36037950200,"Census Tract 9502, Genesee County, New York",28077.0000,60735.0000,5315.0000,5474,23131.0000,17698.0000,12343.0000,12343.0000,12343.0000
1400000US36043010201,"Census Tract 102.01, Herkimer County, New York",26142.0000,45417.0000,3373.0000,3473,40155.0000,40155.0000,40155.0000,40155.0000,31941.0000
1400000US36045061300,"Census Tract 613, Jefferson County, New York",21672.0000,42787.0000,3105.0000,3064,67644.0000,46975.0000,46975.0000,46975.0000,46975.0000
1400000US36045061500,"Census Tract 615, Jefferson County, New York",24463.0000,46967.0000,4113.0000,4158,54330.0000,54330.0000,54330.0000,54330.0000,54330.0000
1400000US36047000301,"Census Tract 3.01, Kings County, New York",93702.0000,130063.0000,4340.0000,4246,2784622.0000,2318307.0000,1835470.0000,1420531.0000,1056951.0000
1400000US36047003100,"Census Tract 31, Kings County, New York",33147.0000,85577.0000,2800.0000,2879,2902919.0000,2480012.0000,2098578.0000,1704187.0000,1295609.0000
1400000US36047004100,"Census Tract 41, Kings County, New York",63821.0000,121818.0000,3649.0000,3653,2866847.0000,2435273.0000,2080573.0000,1690422.0000,1243376.0000
1400000US36047005602,"Census Tract 56.02, Kings County, New York",46389.0000,66750.0000,1608.0000,1622,1454152.0000,1201341.0000,971156.0000,792591.0000,635119.0000
1400000US36047006200,"Census Tract 62, Kings County, New York",34031.0000,63750.0000,2908.0000,2916,1630316.0000,1355120.0000,1102852.0000,864674.0000,681198.0000
1400000US36047006700,"Census Tract 67, Kings County, New York",68590.0000,158194.0000,3941.0000,3867,2805836.0000,2355413.0000,1939026.0000,1501246.0000,1098042.0000
1400000US36047007600,"Census Tract 76, Kings County, New York",21204.0000,38125.0000,5124.0000,4936,2155585.0000,1747893.0000,1427191.0000,1155421.0000,856810.0000
1400000US36047008400,"Census Tract 84, Kings County, New York",19401.0000,49821.0000,3895.0000,3784,2474234.0000,2056909.0000,1645227.0000,1321343.0000,1011634.0000
1400000US36103135002,"Census Tract 1350.02, Suffolk County, New York",50594.0000,104956.0000,5345.0000,5220,250777.0000,201261.0000,182207.0000,138103.0000,112151.0000
1400000US36103145704,"Census Tract 1457.04, Suffolk County, New York",31163.0000,71572.0000,8041.0000,7712,340991.0000,299995.0000,263387.0000,188503.0000,153362.0000
1400000US36103146002,"Census Tract 1460.02, Suffolk County, New York",31684.0000,72658.0000,5674.0000,6020,357118.0000,312705.0000,284616.0000,228979.0000,215537.0000
1400000US36103146205,"Census Tract 1462.05, Suffolk County, New York",41250.0000,102708.0000,2307.0000,2182,291452.0000,263332.0000,242754.0000,202483.0000,175877.0000
1400000US36103146611,"Census Tract 1466.11, Suffolk County, New York",40719.0000,83218.0000,3052.0000,3165,293830.0000,273664.0000,220807.0000,183666.0000,156013.0000
1400000US36103146704,"Census Tract 1467.04, Suffolk County, New York",40353.0000,103505.0000,2011.0000,1975,363044.0000,331200.0000,303060.0000,239700.0000,184395.0000
1400000US36103146800,"Census Tract 1468, Suffolk County, New York",41700.0000,105000.0000,5757.0000,5699,356511.0000,289801.0000,244031.0000,202971.0000,172236.0000
1400000US36103147602,"Census Tract 1476.02, Suffolk County, New York",41366.0000,85465.0000,4986.0000,5133,190864.0000,140460.0000,105880.0000,84925.0000,73058.0000
1400000US36103147901,"Census Tract 1479.01, Suffolk County, New York",38832.0000,72500.0000,4225.0000,4102,210991.0000,172262.0000,153342.0000,126134.0000,112351.0000
1400000US36103158104,"Census Tract 1581.04, Suffolk County, New York",41294.0000,103137.0000,5620.0000,5774,336040.0000,310990.0000,234985.0000,204311.0000,190026.0000
1400000US36103158318,"Census Tract 1583.18, Suffolk County, New York",40753.0000,95458.0000,4078.0000,4028,132711.0000,106809.0000,93061.0000,69745.0000,53272.0000
1400000US36103158506,"Census Tract 1585.06, Suffolk County, New York",45357.0000,107206.0000,2599.0000,2543,306218.0000,276286.0000,225380.0000,197064.0000,159719.0000
1400000US36103158604,"Census Tract 1586.04, Suffolk County, New York",38426.0000,97188.0000,4795.0000,4736,335437.0000,300187.0000,242197.0000,196642.0000,158242.0000
1400000US36103158609,"Census Tract 1586.09, Suffolk County, New York",41918.0000,97457.0000,4721.0000,4342,330686.0000,283745.0000,227571.0000,176367.0000,153976.0000
1400000US36103159000,"Census Tract 1590, Suffolk County, New York",36738.0000,66736.0000,4822.0000,4910,178748.0000,164010.0000,134877.0000,124439.0000,95516.0000
1400000US36103159511,"Census Tract 1595.11, Suffolk County, New York",28587.0000,73846.0000,8048.0000,7008,114913.0000,114913.0000,107202.0000,103106.0000,94896.0000
