hour,lat,long,base,MedianIncomeByPlaceofBirth,MedianIncome,AvgPopulation,UserGroup
13,40.781,-73.8069,B02617,29102.0,88438.0,4165.0,1
47,40.6971,-73.9726,B02598,65417.0,131250.0,351.0,1
35,40.739,-73.9994,B02598,79781.0,125625.0,8170.0,1
58,40.576,-73.9605,B02598,11525.0,18092.0,4062.0,0
18,41.0155,-73.7272,B02617,71641.0,173472.0,3767.0,1
11,40.6951,-73.9518,B02617,11646.0,20776.0,5613.0,0
55,40.6763,-73.958,B02617,39027.0,70125.0,6042.0,1
18,40.7667,-73.2319,B02617,26289.0,68854.0,6693.0,1
52,40.8055,-73.0714,B02598,46310.0,105679.0,5338.0,1
14,40.726,-73.8771,B02682,44087.0,100909.0,2171.0,1
17,40.721,-73.6548,B02598,71290.0,174591.0,6697.0,1
39,41.3183,-74.124,B02617,47083.0,114811.0,4539.0,1
39,41.1451,-74.0492,B02617,30941.0,99323.0,7995.0,1
38,40.7146,-73.938,B02598,39922.0,76682.0,2978.0,1
20,40.6595,-73.9889,B02598,41719.0,87679.0,2263.0,1
41,40.6173,-74.0217,B02682,36225.0,84375.0,2690.0,1
7,40.8037,-72.9051,B02617,33655.0,92381.0,6826.0,1
19,40.7609,-73.9965,B02617,85625.0,118954.0,5743.0,1
3,40.6406,-74.0786,B02617,25873.0,44343.0,3174.0,0
19,40.8649,-73.824,B02617,33310.0,59105.0,9875.0,0
3,40.6364,-73.9597,B02617,40083.0,60362.0,3229.0,0
51,40.7128,-73.6072,B02617,33377.0,86875.0,3236.0,1
29,40.6574,-73.6694,B02617,41952.0,84427.0,5828.0,1
22,40.744,-73.8725,B02617,22859.0,44110.0,4023.0,0
57,40.6691,-73.9181,B02617,16469.0,22978.0,5283.0,0
19,40.7532,-73.8783,B02617,27690.0,52667.0,7779.0,0
3,40.7556,-73.8542,B02682,18633.0,48933.0,7583.0,0
28,40.6029,-73.9778,B02598,28309.0,73445.0,3391.0,1
27,40.709,-73.6385,B02598,21702.0,35682.0,4896.0,0
13,40.7336,-73.9901,B02598,79393.0,155960.0,4811.0,1
33,40.6579,-73.751,B02617,30531.0,80398.0,3815.0,1
13,40.6827,-73.6969,B02682,43589.0,88878.0,3907.0,1
33,40.7361,-73.9365,B02617,21337.0,38977.0,888.0,0
21,40.9692,-73.7122,B02512,46029.0,98750.0,3761.0,1
6,40.7376,-73.8612,B02617,25100.0,48625.0,14205.0,0
46,40.7695,-73.9349,B02598,36297.0,57431.0,1389.0,0
22,40.6422,-73.9535,B02617,25176.0,37367.0,5154.0,0
9,40.8799,-73.9217,B02682,70417.0,97955.0,1852.0,1
39,40.6544,-73.9562,B02617,26305.0,41862.0,7479.0,0
14,40.7084,-73.7423,B02617,27214.0,95714.0,1696.0,1
3,40.6865,-73.7998,B02617,30985.0,69531.0,2092.0,1
51,40.6958,-73.9196,B02617,17398.0,38521.0,3815.0,0
10,40.6635,-73.5089,B02617,51076.0,142891.0,5908.0,1
52,40.5825,-73.9577,B02598,18150.0,52159.0,1940.0,0
48,40.7156,-73.6042,B02682,11150.0,103309.0,6841.0,1
39,40.7639,-73.9605,B02617,76048.0,122537.0,9010.0,1
57,40.9859,-73.8257,B02617,58309.0,140000.0,1641.0,1
13,40.6116,-73.9765,B02682,21307.0,44799.0,4676.0,0
25,40.8076,-73.2172,B02617,45443.0,99491.0,5197.0,1
10,40.7364,-73.8782,B02617,26775.0,54911.0,4007.0,0
46,40.7071,-73.76,B02598,31435.0,73688.0,1652.0,1
56,40.5742,-74.0015,B02617,11720.0,19574.0,5838.0,0
46,40.5932,-73.6462,B02512,51682.0,104716.0,2172.0,1
36,40.584,-73.9384,B02682,34975.0,69231.0,3070.0,1
10,40.6133,-73.919,B02682,30218.0,57596.0,1729.0,0
15,40.608,-73.9739,B02682,26607.0,49417.0,3786.0,0
28,40.9266,-73.8435,B02598,50439.0,76937.0,3896.0,1
7,40.7177,-73.7965,B02617,25048.0,74861.0,1368.0,1
55,40.7115,-73.8774,B02617,33615.0,82049.0,2590.0,1
54,40.7747,-73.3794,B02512,47614.0,97465.0,6613.0,1
59,40.8413,-73.6363,B02682,50183.0,115691.0,5069.0,1
14,40.7421,-73.6676,B02617,33466.0,96550.0,4243.0,1
17,40.7493,-73.5102,B02617,40301.0,112125.0,6371.0,1
23,40.6671,-73.662,B02617,47173.0,113274.0,3876.0,1
42,40.65,-73.9319,B02617,30606.0,49087.0,3710.0,0
20,40.6524,-73.9273,B02512,33291.0,46335.0,2993.0,0
24,40.85,-73.8648,B02617,21483.0,41341.0,2945.0,0
35,40.7372,-73.7785,B02598,32369.0,64216.0,10211.0,0
15,40.6606,-73.9802,B02682,47188.0,82732.0,4682.0,1
15,40.784,-73.8074,B02598,27180.0,64656.0,3506.0,0
8,40.8335,-73.9391,B02598,20963.0,42312.0,4505.0,0
30,40.632,-73.9576,B02598,27984.0,55111.0,3824.0,0
4,40.6526,-73.951,B02617,26649.0,41123.0,4899.0,0
11,41.0516,-73.8024,B02617,31931.0,101250.0,2893.0,1
29,40.7429,-73.8851,B02598,21804.0,35063.0,6130.0,0
36,40.7545,-73.9313,B02617,22604.0,47786.0,2001.0,0
12,40.6983,-73.9818,B02617,13972.0,19510.0,4389.0,0
37,40.5779,-73.9595,B02512,47833.0,65284.0,4213.0,1
54,40.7615,-73.7899,B02598,31463.0,55921.0,3238.0,0
54,40.7238,-73.9821,B02617,27361.0,57788.0,4139.0,0
10,40.6977,-73.4916,B02617,52424.0,134286.0,2686.0,1
39,40.8782,-73.9169,B02598,61451.0,100996.0,5325.0,1
38,40.6318,-74.0861,B02617,47880.0,77556.0,3708.0,1
33,40.7201,-73.9047,B02598,30797.0,74000.0,1864.0,1
9,40.7144,-73.9654,B02617,41859.0,74931.0,5860.0,1
33,40.6365,-73.9499,B02598,26288.0,37159.0,3114.0,0
4,40.6729,-73.8932,B02617,18906.0,30170.0,2144.0,0
31,40.7005,-73.7142,B02617,28057.0,92894.0,5186.0,1
26,40.6609,-73.8987,B02598,31444.0,59792.0,1939.0,0
33,40.7534,-73.9124,B02617,17301.0,20920.0,3788.0,0
16,40.6987,-73.9395,B02617,13910.0,18850.0,2749.0,0
35,40.5767,-73.9669,B02617,21890.0,31250.0,3371.0,0
51,40.7702,-73.9143,B02682,32346.0,77011.0,1851.0,1
7,40.6493,-73.9438,B02617,24620.0,52214.0,3174.0,0
35,40.8507,-73.9057,B02617,14238.0,23311.0,3225.0,0
4,40.857,-73.9087,B02617,16598.0,29559.0,6578.0,0
33,40.6746,-73.8041,B02617,23924.0,66739.0,1486.0,1
42,40.8309,-73.9293,B02682,17329.0,26370.0,8200.0,0
38,40.7563,-73.9301,B02682,22604.0,47786.0,2001.0,0
11,40.6639,-73.9789,B02617,71090.0,141316.0,5482.0,1
48,40.5987,-73.97,B02598,35871.0,42192.0,2028.0,0
15,40.7041,-73.9486,B02598,20182.0,36107.0,4488.0,0
19,40.7655,-73.9033,B02617,34792.0,61838.0,2265.0,0
50,40.7612,-73.5253,B02617,32708.0,91694.0,6259.0,1
29,40.6344,-73.5851,B02598,47181.0,101806.0,5251.0,1
50,40.7279,-73.5437,B02682,35300.0,106302.0,5561.0,1
16,40.9093,-73.8189,B02598,34091.0,65375.0,4802.0,1
7,40.7076,-73.5963,B02617,26543.0,62019.0,5465.0,0
53,40.7991,-73.9407,B02598,14660.0,23860.0,7218.0,0
38,40.9042,-73.8675,B02682,43919.0,64464.0,2774.0,0
34,41.0145,-73.6708,B02617,36485.0,98828.0,6976.0,1
33,40.8293,-73.9373,B02617,12356.0,20949.0,7601.0,0
31,40.7849,-73.9485,B02598,29821.0,56458.0,2454.0,0
22,40.8152,-73.9433,B02617,24781.0,38165.0,6185.0,0
17,40.7237,-73.9395,B02617,39934.0,68304.0,2071.0,1
2,40.7453,-73.924,B02617,35165.0,53443.0,3727.0,0
35,40.6282,-73.9183,B02617,33042.0,78750.0,2182.0,1
44,40.6254,-73.9605,B02617,30896.0,63906.0,2682.0,0
47,40.7086,-73.6157,B02617,25264.0,44958.0,5084.0,0
36,40.6678,-73.6179,B02617,44068.0,103472.0,8407.0,1
5,40.703,-74.0114,B02598,103512.0,180547.0,1733.0,1
0,40.6801,-73.7423,B02617,34080.0,100550.0,2592.0,1
10,40.6817,-73.7924,B02617,25145.0,59412.0,2384.0,0
49,40.8509,-73.9289,B02682,18851.0,38211.0,9431.0,0
59,40.6395,-73.6413,B02598,45352.0,99769.0,6004.0,1
21,40.9348,-73.9027,B02617,36104.0,51144.0,3795.0,0
34,40.709,-74.0023,B02617,60233.0,88528.0,6777.0,1
41,40.8303,-73.868,B02682,19865.0,36016.0,4889.0,0
19,40.964,-73.7308,B02617,32334.0,67868.0,4696.0,1
17,40.6633,-73.5515,B02682,53536.0,150250.0,3385.0,1
8,40.6453,-73.9025,B02617,29250.0,67750.0,1513.0,1
7,40.5986,-74.0976,B02598,44725.0,102292.0,6722.0,1
4,40.7545,-73.9139,B02598,27101.0,51964.0,2556.0,0
2,40.667,-73.8994,B02598,11043.0,19191.0,3182.0,0
6,40.6981,-73.9195,B02617,26819.0,62625.0,5402.0,0
39,40.7303,-73.9443,B02617,46397.0,82045.0,1820.0,1
24,40.6178,-73.9413,B02617,37500.0,94940.0,2281.0,1
12,40.6386,-73.9338,B02617,31656.0,59107.0,2109.0,0
22,40.7634,-73.9889,B02598,50469.0,74236.0,6681.0,1
57,40.796,-73.6728,B02617,62955.0,187708.0,2736.0,1
19,40.5758,-73.955,B02617,47833.0,65284.0,4213.0,1
45,40.6644,-73.9072,B02617,9505.0,14347.0,6920.0,0
22,40.8356,-73.863,B02617,25195.0,46453.0,5861.0,0
17,40.6323,-74.0303,B02682,36024.0,62910.0,3528.0,0
26,40.6303,-73.9797,B02682,15591.0,35571.0,3547.0,0
13,40.7574,-73.8866,B02617,26275.0,56786.0,3809.0,0
1,40.7393,-73.8155,B02512,22907.0,52708.0,5444.0,0
46,40.8115,-73.9445,B02682,22025.0,31600.0,7616.0,0
8,40.6705,-73.3658,B02617,36966.0,87222.0,5214.0,1
25,40.7102,-73.9096,B02617,28865.0,63851.0,5142.0,0
32,40.8245,-73.0221,B02617,36110.0,86771.0,4869.0,1
16,40.6619,-73.9156,B02617,25962.0,47188.0,3794.0,0
26,40.7399,-73.9042,B02617,28329.0,57377.0,5770.0,0
13,40.6792,-73.8798,B02617,24620.0,41615.0,3269.0,0
13,40.8626,-73.651,B02682,30973.0,79067.0,5262.0,1
15,40.7079,-73.4835,B02617,46150.0,119861.0,3833.0,1
33,40.8197,-73.9161,B02617,14204.0,20972.0,7597.0,0
8,40.579,-73.9818,B02617,21437.0,55469.0,2483.0,0
34,40.7394,-73.5501,B02598,35300.0,106302.0,5561.0,1
54,40.7445,-73.9061,B02617,28887.0,57150.0,5043.0,0
14,40.6799,-73.8575,B02617,22651.0,59234.0,2769.0,0
55,40.8152,-73.9158,B02617,14109.0,22940.0,6021.0,0
21,40.7111,-73.7922,B02598,33168.0,60556.0,2246.0,0
55,40.8785,-73.8549,B02617,29056.0,50469.0,2831.0,0
54,40.8212,-73.9067,B02617,16888.0,26868.0,6043.0,0
25,40.632,-73.9578,B02617,27984.0,55111.0,3824.0,0
37,40.6528,-73.9471,B02598,33840.0,60529.0,4549.0,0
37,40.7654,-73.7841,B02598,46719.0,90563.0,1734.0,1
5,40.6854,-73.979,B02617,68452.0,108214.0,2458.0,1
44,40.8176,-73.8528,B02598,22996.0,36567.0,3701.0,0
22,40.6302,-73.9217,B02617,29957.0,55156.0,4107.0,0
52,40.6839,-73.8068,B02617,25183.0,63920.0,2333.0,0
21,40.5899,-73.7336,B02598,55135.0,132219.0,3605.0,1
9,40.6245,-74.0784,B02617,9033.0,25938.0,2186.0,0
9,40.6651,-73.9778,B02617,71090.0,141316.0,5482.0,1
20,40.6317,-73.9655,B02598,25943.0,51528.0,3726.0,0
46,40.6259,-74.0751,B02617,9033.0,25938.0,2186.0,0
35,40.9497,-73.8921,B02617,36578.0,72847.0,4605.0,1
27,40.6174,-74.0306,B02598,31310.0,46985.0,3106.0,0
14,40.6918,-73.7127,B02598,38341.0,108606.0,5831.0,1
59,40.6692,-73.8635,B02617,36940.0,44944.0,5903.0,0
48,40.7152,-73.9451,B02617,52567.0,85058.0,2838.0,1
15,40.633,-73.8929,B02682,39297.0,87375.0,2203.0,1
26,40.6173,-73.9851,B02617,19764.0,46454.0,4347.0,0
10,40.6974,-73.7892,B02682,27797.0,60368.0,2405.0,0
44,40.9501,-73.8585,B02617,32413.0,76445.0,7418.0,1
52,40.8211,-73.9249,B02617,35500.0,42200.0,3878.0,0
30,40.9538,-73.846,B02617,49938.0,87308.0,5261.0,1
55,40.722,-73.6999,B02617,49764.0,129896.0,4345.0,1
46,40.7515,-73.8316,B02617,20764.0,38640.0,4947.0,0
18,40.8065,-73.2645,B02617,50776.0,115147.0,3088.0,1
54,40.8538,-73.9358,B02617,21721.0,57111.0,9744.0,0
9,40.7176,-73.6748,B02598,58951.0,186471.0,3585.0,1
37,40.647,-73.9762,B02682,54396.0,85375.0,3694.0,1
6,40.5901,-73.9497,B02617,29909.0,60982.0,4402.0,0
46,40.6653,-73.6066,B02598,44068.0,103472.0,8407.0,1
43,40.706,-73.8991,B02682,36261.0,58680.0,3467.0,0
55,40.8329,-73.9123,B02617,14989.0,28090.0,5228.0,0
16,40.7252,-73.8503,B02617,51819.0,84195.0,5370.0,1
43,40.9446,-73.7256,B02598,64531.0,149145.0,2885.0,1
40,40.6259,-73.9971,B02617,20931.0,41442.0,3510.0,0
57,40.9305,-73.9006,B02598,21628.0,27957.0,4379.0,0
56,40.6719,-73.843,B02598,42880.0,86731.0,3691.0,1
9,40.8872,-73.8642,B02617,21165.0,31738.0,4948.0,0
0,40.8332,-73.8602,B02682,19127.0,37271.0,5563.0,0
45,40.6822,-73.5222,B02617,49321.0,124737.0,5407.0,1
20,40.6353,-73.9188,B02512,32750.0,74650.0,3252.0,1
39,40.7618,-73.8799,B02617,33772.0,68813.0,3357.0,1
7,40.7567,-73.8626,B02598,20717.0,60239.0,7232.0,0
26,40.6426,-73.8981,B02682,34375.0,73603.0,3283.0,1
9,40.6749,-73.7932,B02682,27961.0,63667.0,2147.0,0
26,40.7938,-73.3524,B02617,40309.0,155324.0,5410.0,1
28,40.7473,-73.8872,B02617,38992.0,62948.0,5152.0,0
8,40.8314,-73.8199,B02617,37455.0,73841.0,4004.0,1
49,40.6566,-73.6452,B02682,47792.0,73819.0,3241.0,1
48,40.7869,-73.7925,B02617,48446.0,74922.0,2686.0,1
18,40.7376,-73.8733,B02512,24561.0,65273.0,3033.0,1
3,40.7146,-73.8075,B02617,27002.0,107176.0,2274.0,1
41,40.8273,-73.8214,B02682,28361.0,71319.0,2013.0,1
13,40.7666,-73.3118,B02617,37386.0,95040.0,3060.0,1
0,41.0813,-73.9493,B02617,44161.0,117561.0,5634.0,1
1,40.8102,-73.8749,B02682,19746.0,23125.0,1536.0,0
55,40.9059,-73.841,B02682,24892.0,31114.0,3368.0,0
51,40.7878,-73.6568,B02617,40383.0,89420.0,4243.0,1
56,40.8302,-73.9206,B02598,19835.0,30990.0,4011.0,0
55,40.609,-73.9723,B02617,21012.0,42115.0,2593.0,0
32,40.7427,-73.7536,B02617,40085.0,66826.0,6384.0,1
13,40.6884,-73.9768,B02617,66496.0,118565.0,3171.0,1
54,40.755,-73.993,B02617,66038.0,105887.0,5034.0,1
20,40.6812,-73.9491,B02598,36875.0,66455.0,4208.0,1
19,40.6954,-73.7409,B02617,37152.0,86506.0,1669.0,1
38,40.7471,-73.9736,B02682,70172.0,118866.0,7995.0,1
59,40.7011,-73.8079,B02682,19139.0,44828.0,2302.0,0
36,40.7682,-73.5879,B02617,49607.0,140819.0,4195.0,1
1,40.6263,-74.0293,B02617,58906.0,103750.0,1338.0,1
11,40.6111,-73.9378,B02617,46729.0,105987.0,1432.0,1
7,40.6834,-73.8769,B02617,25616.0,47131.0,3198.0,0
58,40.683,-73.94,B02617,39592.0,73571.0,4500.0,1
39,40.6864,-73.8203,B02598,26243.0,64219.0,4862.0,0
20,40.7094,-74.015,B02617,101656.0,162030.0,7044.0,1
37,40.6765,-73.8002,B02617,24531.0,54330.0,2602.0,0
11,40.5965,-73.9726,B02598,23077.0,52024.0,2829.0,0
20,40.8181,-73.9378,B02598,26473.0,53424.0,3332.0,0
35,40.6285,-73.9749,B02598,15998.0,30659.0,4051.0,0
58,40.6746,-73.8017,B02617,24531.0,54330.0,2602.0,0
55,40.6911,-73.7592,B02682,32458.0,64550.0,2986.0,0
42,40.8819,-73.3934,B02617,66181.0,175875.0,2585.0,1
56,40.6896,-73.8463,B02598,23750.0,43152.0,1442.0,0
56,40.6925,-73.9132,B02682,26033.0,56532.0,4311.0,0
42,40.7342,-73.446,B02682,48083.0,94028.0,3996.0,1
13,40.6917,-73.9398,B02682,19322.0,27265.0,4798.0,0
53,40.6691,-73.9536,B02617,35208.0,66419.0,3823.0,1
28,40.7417,-73.8995,B02682,29328.0,58125.0,1504.0,0
42,40.8119,-73.9511,B02598,24558.0,33958.0,4128.0,0
16,40.8931,-73.9,B02617,24477.0,76905.0,3591.0,1
18,40.5757,-74.1688,B02617,36099.0,63362.0,6681.0,0
41,40.7606,-73.7697,B02598,43664.0,72027.0,3150.0,1
3,40.7334,-73.8499,B02598,32412.0,58718.0,4483.0,0
14,40.7313,-73.8581,B02617,39369.0,66715.0,5591.0,1
10,40.5696,-74.1439,B02682,36928.0,96042.0,6095.0,1
3,40.6512,-73.9236,B02682,29209.0,46691.0,2315.0,0
49,40.6104,-73.9111,B02682,36791.0,83672.0,6265.0,1
2,40.7508,-73.709,B02598,45490.0,87012.0,8665.0,1
21,40.6631,-73.7208,B02598,44306.0,110319.0,5230.0,1
30,40.7692,-73.9162,B02512,41635.0,63214.0,3418.0,0
28,40.7582,-73.588,B02598,33648.0,75525.0,4365.0,1
56,40.604,-73.9866,B02682,26159.0,52438.0,2343.0,0
3,40.6656,-73.6292,B02598,69107.0,157014.0,3802.0,1
51,40.601,-74.0056,B02617,30848.0,61429.0,1666.0,0
6,40.6615,-73.88,B02617,15885.0,17854.0,3400.0,0
14,40.6344,-74.0154,B02598,19671.0,32708.0,1305.0,0
7,40.7396,-73.8074,B02617,24836.0,64500.0,4316.0,0
57,40.7624,-73.8752,B02617,18697.0,45880.0,2432.0,0
29,40.6952,-73.9959,B02598,93702.0,130063.0,4246.0,1
5,40.7454,-73.7043,B02617,45833.0,98605.0,4848.0,1
56,40.8251,-73.9146,B02617,17826.0,28451.0,5781.0,0
40,40.6933,-73.829,B02617,21943.0,46071.0,2681.0,0
15,40.6746,-73.7618,B02617,31457.0,75833.0,7168.0,1
56,41.1458,-74.0497,B02598,30941.0,99323.0,7995.0,1
27,40.62,-73.9524,B02598,34244.0,57292.0,2956.0,0
3,40.6689,-73.7293,B02617,40817.0,110129.0,4169.0,1
22,40.8685,-73.85,B02617,25129.0,37742.0,6976.0,0
1,40.7169,-73.8856,B02512,51808.0,97750.0,3603.0,1
4,40.7602,-73.7695,B02617,27704.0,77917.0,2984.0,1
12,40.6341,-73.9118,B02617,31861.0,60164.0,4709.0,0
33,40.7273,-73.7433,B02598,32059.0,75147.0,2345.0,1
0,40.6883,-73.9324,B02682,23787.0,38576.0,3419.0,0
11,41.0288,-73.849,B02617,61690.0,133194.0,6559.0,1
43,40.709,-73.4385,B02617,43228.0,123292.0,5861.0,1
22,40.6994,-73.9948,B02682,56300.0,88238.0,4224.0,1
40,40.6804,-73.9501,B02617,24234.0,45769.0,2295.0,0
26,40.8938,-73.8297,B02598,34097.0,64931.0,3934.0,0
42,40.7617,-73.7701,B02682,43664.0,72027.0,3150.0,1
35,40.778,-73.9561,B02598,87375.0,154306.0,3164.0,1
18,40.644,-73.673,B02682,42535.0,93611.0,6327.0,1
1,40.7479,-73.3381,B02598,34577.0,91786.0,4824.0,1
51,40.7625,-73.9215,B02617,42268.0,64588.0,5757.0,0
19,40.6816,-73.737,B02617,47407.0,106500.0,1521.0,1
52,40.7143,-73.8453,B02617,61020.0,107500.0,2102.0,1
18,40.7114,-73.4417,B02617,43228.0,123292.0,5861.0,1
37,40.7608,-73.0696,B02617,47201.0,127540.0,5917.0,1
37,40.7267,-73.9076,B02682,35296.0,64432.0,2943.0,0
36,40.7667,-73.8258,B02598,17344.0,27653.0,4775.0,0
33,40.8197,-73.9161,B02617,14204.0,20972.0,7597.0,0
38,40.9984,-73.8845,B02598,50397.0,82000.0,3133.0,1
35,40.8257,-73.8528,B02598,27876.0,63267.0,5306.0,0
56,40.5758,-73.9326,B02598,31386.0,83854.0,1583.0,1
27,40.6052,-73.9906,B02682,26146.0,60741.0,2420.0,0
53,40.6811,-74.0022,B02682,64336.0,111313.0,1885.0,1
9,40.8477,-73.8573,B02617,32188.0,52277.0,2318.0,0
43,40.5848,-73.819,B02617,31854.0,60385.0,3381.0,0
37,40.7284,-73.8776,B02617,25859.0,79313.0,3943.0,1
21,40.6587,-73.9453,B02598,25797.0,41772.0,2235.0,0
56,40.7204,-73.8701,B02598,45565.0,92750.0,1739.0,1
54,40.8069,-73.9273,B02598,23281.0,40117.0,2682.0,0
47,40.6811,-73.342,B02512,42125.0,87727.0,3778.0,1
52,40.7174,-73.7647,B02598,36032.0,71333.0,5506.0,1
55,40.8917,-73.7931,B02682,66934.0,158417.0,5564.0,1
29,40.6809,-73.6505,B02617,35541.0,115750.0,6577.0,1
34,40.7679,-73.9534,B02682,80464.0,125466.0,10300.0,1
48,40.6211,-73.7559,B02598,26322.0,66009.0,5114.0,1
11,40.9731,-73.8295,B02598,39375.0,75000.0,2750.0,1
22,40.7049,-73.756,B02617,31935.0,83235.0,1846.0,1
1,40.7777,-73.9435,B02617,49472.0,85428.0,7510.0,1
27,40.6943,-73.978,B02598,11851.0,22905.0,4074.0,0
13,40.723,-73.9036,B02617,32255.0,83333.0,1958.0,1
32,40.8021,-73.691,B02598,72917.0,178750.0,4764.0,1
50,40.672,-73.9137,B02682,25375.0,31075.0,3917.0,0
46,40.9221,-73.8715,B02617,36154.0,85625.0,4322.0,1
15,40.6889,-73.9097,B02617,27518.0,39128.0,4217.0,0
22,40.7415,-73.902,B02598,28887.0,57150.0,5043.0,0
50,40.6209,-74.0834,B02617,21273.0,28793.0,5237.0,0
54,40.7076,-74.0098,B02617,80240.0,134926.0,9008.0,1
51,40.6389,-73.9329,B02617,32113.0,79750.0,1256.0,1
12,41.2031,-73.7264,B02682,37970.0,98098.0,6715.0,1
8,41.1749,-74.0677,B02617,50991.0,119000.0,7796.0,1
55,40.6918,-73.9975,B02682,86146.0,157534.0,4110.0,1
27,40.877,-73.1569,B02598,50594.0,104956.0,5220.0,1
15,40.6884,-73.9246,B02598,32959.0,60931.0,3462.0,0
15,40.6016,-73.9343,B02617,32309.0,74250.0,1646.0,1
30,40.6522,-73.9586,B02598,24615.0,45377.0,4870.0,0
57,40.7057,-73.83,B02598,42083.0,66645.0,1935.0,1
46,40.6675,-73.9398,B02598,23918.0,46375.0,3033.0,0
22,40.666,-73.8832,B02598,24432.0,24135.0,3069.0,0
21,40.7123,-73.8486,B02598,46607.0,116397.0,1642.0,1
34,40.7074,-73.9505,B02682,22059.0,35750.0,3890.0,0
31,40.6045,-74.0168,B02617,41311.0,77321.0,1852.0,1
3,40.8223,-73.8568,B02617,18042.0,33118.0,6056.0,0
29,41.0392,-73.7819,B02617,52669.0,124500.0,5966.0,1
10,40.6743,-73.9473,B02617,27298.0,51125.0,2767.0,0
24,40.8923,-73.8579,B02598,26468.0,54698.0,3387.0,0
53,40.6408,-74.0122,B02617,16928.0,40938.0,6642.0,0
44,40.6076,-74.0796,B02617,32351.0,70573.0,2589.0,1
5,40.6157,-73.9293,B02598,55078.0,91845.0,1125.0,1
43,40.7321,-73.9576,B02617,40022.0,69583.0,4776.0,1
42,40.6369,-73.9922,B02598,22074.0,36033.0,4180.0,0
14,40.6648,-73.9383,B02617,22207.0,49896.0,4736.0,0
31,40.6928,-73.9908,B02598,92822.0,161144.0,4245.0,1
59,40.674,-73.7961,B02617,24531.0,54330.0,2602.0,0
52,40.6665,-73.9559,B02682,35208.0,66419.0,3823.0,1
1,40.8555,-73.5275,B02598,54659.0,150208.0,2865.0,1
36,40.7585,-73.6152,B02617,49607.0,140819.0,4195.0,1
27,40.6688,-73.9272,B02617,19928.0,27375.0,2494.0,0
56,40.6694,-73.9762,B02682,64500.0,143641.0,3688.0,1
22,40.733,-73.8573,B02598,24467.0,39474.0,2271.0,0
6,40.8169,-73.8485,B02617,15063.0,22704.0,3849.0,0
27,40.8412,-73.9229,B02598,17447.0,27539.0,5200.0,0
35,40.5509,-74.1533,B02598,41862.0,77843.0,6841.0,1
29,40.661,-73.9483,B02617,22375.0,41316.0,3173.0,0
57,40.6898,-73.9692,B02598,65288.0,104196.0,2934.0,1
34,40.7731,-73.9201,B02512,40156.0,68621.0,2520.0,1
14,40.7897,-73.2193,B02598,30244.0,53100.0,5557.0,0
42,40.812,-73.9085,B02617,19783.0,31638.0,3935.0,0
1,40.8543,-73.8599,B02512,33199.0,57292.0,3075.0,0
34,40.663,-73.5555,B02617,52997.0,122439.0,5980.0,1
20,40.811,-73.4952,B02598,61708.0,153411.0,5345.0,1
0,40.8612,-73.8596,B02598,15100.0,19764.0,2779.0,0
59,40.636,-73.9191,B02598,17379.0,19604.0,2897.0,0
32,40.685,-73.9347,B02598,35558.0,56842.0,3860.0,0
46,40.6544,-73.9106,B02617,19798.0,28877.0,6370.0,0
5,40.7573,-73.7058,B02617,60945.0,139167.0,8504.0,1
49,40.6037,-74.0125,B02598,38056.0,100099.0,1993.0,1
36,41.0105,-73.88,B02617,39432.0,109583.0,4260.0,1
16,40.64,-73.9821,B02598,15253.0,32685.0,3313.0,0
43,40.7554,-73.9251,B02617,32741.0,62177.0,4084.0,0
0,40.688,-73.9835,B02617,79306.0,136176.0,1214.0,1
27,40.6816,-73.9572,B02617,35291.0,76549.0,3972.0,1
45,40.6942,-73.8013,B02617,22133.0,52292.0,3117.0,0
27,40.6917,-73.7448,B02598,36813.0,83750.0,1354.0,1
48,40.8293,-73.8745,B02617,16282.0,32872.0,4504.0,0
32,40.7137,-73.83,B02682,36944.0,68211.0,4483.0,1
9,40.5863,-73.9862,B02617,31836.0,59022.0,4761.0,0
28,40.8794,-73.8786,B02598,20646.0,31969.0,5576.0,0
5,40.584,-73.6506,B02617,50984.0,81750.0,4133.0,1
50,40.6546,-73.9618,B02682,22788.0,45086.0,2338.0,0
26,40.747,-74.0009,B02682,49364.0,75862.0,10012.0,1
16,40.6458,-73.8953,B02617,30457.0,68632.0,3107.0,1
29,40.6695,-73.7501,B02598,36800.0,87417.0,3035.0,1
1,40.8939,-73.8296,B02598,34097.0,64931.0,3934.0,0
4,40.7242,-73.9787,B02617,50520.0,77212.0,4289.0,1
36,40.7588,-73.4845,B02682,52076.0,134779.0,5221.0,1
15,40.7616,-73.7596,B02512,40527.0,79096.0,3265.0,1
2,40.7656,-73.9555,B02598,80464.0,125466.0,10300.0,1
28,40.6018,-74.0085,B02617,28313.0,59338.0,2437.0,0
56,40.8102,-73.1662,B02598,35377.0,90966.0,3349.0,1
2,40.6756,-73.6678,B02617,47173.0,113274.0,3876.0,1
53,40.719,-73.9586,B02617,53388.0,98875.0,2843.0,1
20,40.7987,-73.9378,B02598,17095.0,30963.0,5262.0,0
53,40.9318,-73.8959,B02617,17635.0,31635.0,4395.0,0
42,40.7966,-73.9308,B02598,15403.0,17304.0,4000.0,0
47,40.6332,-73.9846,B02617,17993.0,28438.0,4957.0,0
23,40.6333,-73.9761,B02617,24602.0,50156.0,6146.0,0
32,40.7351,-73.9822,B02598,64252.0,114808.0,7147.0,1
